"max_humidity","min_humidity","wind","max_temp","precip","min_temp","water_year","season"
0.6042003,0.4034788,3.7931297,65.63696,0.001254593232,52.259828,1997,"wet"
0.8265551,0.4390149,5.384765,64.74722,0.00044623831392,48.36722,1997,"wet"
0.8924779,0.60091347,5.4308567,57.961526,0.011951196192,47.485346,1997,"wet"
0.9553117,0.56894974,0.8179272,57.24338,0.0006162283008,40.936496,1997,"wet"
0.9553117,0.4011107,2.169369,65.111306,0.00020669364864,41.00351,1997,"wet"
0.564772,0.2879761,6.723716,67.1536759999999,8.624816928e-06,45.39308,1997,"wet"
0.59128624,0.26168192,3.1699893,64.628294,0,41.302454,1997,"wet"
0.61033684,0.25871515,2.594066,61.87478,0,37.57145,1997,"wet"
0.47886223,0.23343828,2.3813453,64.2434,0,41.81576,1997,"wet"
0.6278722,0.31145187,1.9618268,58.063694,0,37.137704,1997,"wet"
0.61328186,0.23659807,2.4170387,64.896314,0,37.77935,1997,"wet"
0.8771654,0.35853447,1.5556402,58.76438,0,37.091228,1997,"wet"
0.8443831,0.35534885,3.5507996,60.593684,0,38.836076,1997,"wet"
0.821806,0.3538357,2.641194,60.71783,0,39.079652,1997,"wet"
0.80474,0.36248817,2.072834,60.870704,6.12850104e-05,40.02611,1997,"wet"
0.96433716,0.38490955,6.281908,61.62386,0,39.50861,1997,"wet"
0.6480786,0.3144896,5.3447757,59.948996,0,38.83442,1997,"wet"
0.62662155,0.20614748,3.290027,65.812136,0,35.977712,1997,"wet"
0.7195751,0.21093294,2.8062696,66.513884,0,35.62016,1997,"wet"
0.8445884,0.24892,2.3738818,64.50512,0,36.132836,1997,"wet"
0.713616,0.2260012,2.8893256,67.42454,0,38.404652,1997,"wet"
0.8306804,0.28016262,1.9561902,62.95388,0,36.022856,1997,"wet"
0.6754275,0.2199214,4.125341,69.46736,0,39.385454,1997,"wet"
0.53230972,0.20077148,1.6476849,69.406466,0,40.881344,1997,"wet"
0.4968523,0.16134207,3.0840116,67.5761,0,35.312648,1997,"wet"
0.44793495,0.13161703,2.4720116,71.42351,0,38.607944,1997,"wet"
0.47624706,0.19161133,2.5725904,68.542952,0,39.28532,1997,"wet"
0.52517384,0.20480612,2.7246175,68.233406,0,39.144632,1997,"wet"
0.7388332,0.23488413,4.3484583,67.168994,0,37.09994,1997,"wet"
0.85746796,0.34252678,1.1971064,65.14934,0,43.383272,1997,"wet"
0.9835822,0.3349136,3.1765542,64.07852,0,36.999392,1997,"wet"
0.61865612,0.36657257,3.4638064,64.34744,0.0048594067776,46.22954,1997,"wet"
0.95127144,0.44118065,3.3044155,57.922304,0,39.468128,1997,"wet"
0.96401886,0.41982357,1.6694795,62.506724,0,41.59274,1997,"wet"
0.6351,0.43572613,4.2755,61.54862,0.0019919582208,48.546896,1997,"wet"
0.41849148,0.29673899,8.727186,58.506764,0,44.515508,1997,"wet"
0.39950268,0.14305977,5.8281126,69.331496,0,40.73297,1997,"wet"
0.56224594,0.20262403,2.9787457,71.693654,0,40.535492,1997,"wet"
0.7100842,0.27409943,1.0904329,67.18802,5.8417255296e-05,40.397126,1997,"wet"
0.81863846,0.3719928,2.4634001,61.275488,0,41.971694,1997,"wet"
0.6635532,0.3071552,1.5379424,62.562974,0,40.661726,1997,"wet"
0.9264525,0.366905,1.7247993,59.731304,0,37.0445,1997,"wet"
0.63280327,0.25002726,3.810316,67.734896,0,40.525772,1997,"wet"
0.61820457,0.26217033,1.7999843,64.35932,0,39.84764,1997,"wet"
0.55370556,0.19783083,2.533446,65.22116,0,35.664494,1997,"wet"
0.71136284,0.22902002,2.5039687,66.94358,0,35.661686,1997,"wet"
0.7732437,0.26320631,3.0236168,67.78121,0.000206538768,38.63228,1997,"wet"
0.8899921,0.45261364,3.5106807,56.158772,0.0017989377696,39.86753,1997,"wet"
0.9319624,0.35519154,1.2917176,63.595526,0,40.26182,1997,"wet"
0.90688835,0.46487835,5.0799284,62.149388,0.01507740048,45.84623,1997,"wet"
0.8446494,0.4285716,4.6319056,62.554514,0.02456008992,45.549212,1997,"wet"
0.78348656,0.53656994,3.1345685,57.614072,0.034871300928,47.070824,1997,"wet"
0.8822876,0.56563812,2.4031086,62.1644,0.03416888016,50.78138,1997,"wet"
0.9552515,0.5477211,6.1357536,56.854868,0.01462003776,42.664712,1997,"wet"
0.96709694,0.28706974,7.889547,68.905994,0.00015321254112,38.281766,1997,"wet"
0.94233795,0.28376537,4.0464587,68.417312,0,38.617952,1997,"wet"
1,0.25840311,2.0304384,77.886644,0,39.922952,1997,"wet"
0.8672998,0.2777611,3.092374,74.79131,0,43.941704,1997,"wet"
1,0.3505779,1.4311271,68.08937,0,42.196856,1997,"wet"
0.9836442,0.488497,2.9281888,60.99278,2.2131898272e-05,44.37698,1997,"wet"
1,0.55951855,2.1389663,57.300908,0.004878713376,42.254474,1997,"wet"
0.8027859,0.5629867,3.4281526,61.40282,0.01634113008,50.559152,1997,"wet"
0.9476552,0.47876667,1.3398194,63.633272,0.00408899664,47.049026,1997,"wet"
0.99343796,0.363171,2.6421254,68.216054,0,37.964426,1997,"wet"
0.9642205,0.48050476,2.7403576,61.85732,0,44.708486,1997,"wet"
0.98795975,0.6187981,2.81686,59.842706,0,47.30108,1997,"wet"
0.9768579,0.6427991,1.6621022,60.231794,0.0006676416144,46.6529,1997,"wet"
0.9685511,0.72340164,5.3103614,58.8326,0.0047229649344,53.168126,1997,"wet"
0.9158964,0.6932922,5.5234714,58.94771,0.02283319584,53.009204,1997,"wet"
0.7048364,0.48387714,3.9071646,59.229608,0.0008010456768,46.870484,1997,"wet"
0.66170586,0.37268024,4.6669807,59.299214,0,42.054854,1997,"wet"
0.77497734,0.26844692,3.686692,64.96286,0,36.1535,1997,"wet"
0.57654446,0.27721373,1.4081017,66.250652,0,43.341908,1997,"wet"
0.7327717,0.25623663,4.4421673,71.59406,0,41.6498,1997,"wet"
0.7213407,0.3958502,1.319426,64.348196,0,45.697316,1997,"wet"
0.8775507,0.4540246,6.474784,62.3714,0,44.85209,1997,"wet"
0.72568146,0.3919468,4.9930234,60.571436,0,42.447776,1997,"wet"
0.89148865,0.46069218,3.2920105,58.373888,0,40.803116,1997,"wet"
1,0.36597065,1.9218025,67.530056,0,39.387596,1997,"wet"
0.9881253,0.47532784,1.9220895,62.10932,0,43.951046,1997,"wet"
0.83321594,0.57195408,3.9823582,57.919874,8.346532032e-05,46.6905920000001,1997,"wet"
1,0.39194054,4.501176,65.81246,0,42.35828,1997,"wet"
1,0.6450412,5.2382855,59.051966,0,40.82774,1997,"wet"
0.92540344,0.5538103,2.1785986,57.191324,0,43.13921,1997,"wet"
0.86659004,0.50509956,5.8479877,58.770284,0,44.327984,1997,"wet"
1,0.32065914,7.104517,69.08396,0,37.98356,1997,"wet"
0.5830808,0.29253307,7.723279,65.735168,0,43.115,1997,"wet"
0.569508,0.28306982,5.0000634,64.668452,0,42.06803,1997,"wet"
0.87752815,0.30879608,1.8470775,65.855408,0,36.209516,1997,"wet"
0.96882484,0.28754051,2.909582,70.34783,0,36.966254,1997,"wet"
0.6755003,0.26388561,7.1493506,72.47102,0,44.11526,1997,"wet"
0.82598236,0.24411736,6.268836,70.57283,0,39.185114,1997,"wet"
0.8902796,0.2610089,2.012354,70.409084,0,39.1342459999999,1997,"wet"
0.84800095,0.29415022,1.5982094,70.265876,0,42.7136,1997,"wet"
0.62809055,0.44855896,5.1425223,59.8064,0.0006097137408,48.198848,1997,"wet"
0.6942291,0.46741585,5.84487,58.697654,0.0012277531584,46.05746,1997,"wet"
0.89697975,0.3962343,3.4749622,61.49642,0,41.379188,1997,"wet"
0.77258606,0.4453523,4.0222716,60.3374,0,45.4721,1997,"wet"
0.7932839,0.35031643,6.152356,62.207132,0,41.755532,1997,"wet"
0.60679905,0.40398712,9.358954,55.295474,0.00031172982624,45.182228,1997,"wet"
0.6883149,0.338356,5.434081,61.9844,0,43.142216,1997,"wet"
0.9659079,0.28464214,2.4191635,70.861712,0,37.85423,1997,"wet"
0.9993688,0.38376095,2.0056148,65.10335,0,40.271108,1997,"wet"
0.96185814,0.3922658,2.2344232,65.134328,0,44.001968,1997,"wet"
0.85283,0.51392864,2.8917127,56.9075,0.00580925952,43.72826,1997,"wet"
0.9314362,0.52999783,3.9790246,53.78072,0.008986400064,40.311266,1997,"wet"
0.9505562,0.3837766,1.8651386,59.9144,0,38.208596,1997,"wet"
0.9880304,0.3698002,1.468408,64.28984,0,37.445756,1997,"wet"
0.9880303,0.46144142,2.2195213,63.175568,0,42.44108,1997,"wet"
0.9779567,0.39690937,2.3284473,66.08678,0,43.24496,1997,"wet"
0.7977878,0.34445488,3.667891,64.287446,0,43.616444,1997,"wet"
0.87363846,0.50725563,1.409047,60.062756,0.022108896,45.911606,1997,"wet"
0.91152626,0.52411747,4.61678,60.4080140000001,0.008357596416,46.0378400000001,1997,"wet"
0.81136475,0.3759728,1.8386593,61.595294,0,42.769508,1997,"wet"
0.91057434,0.4012117,3.5139513,61.0952,0.0046344602304,41.805194,1997,"wet"
0.751107,0.47492455,3.6239302,60.593792,0.014995330848,47.629148,1997,"wet"
0.75270485,0.4501649,2.9655783,57.02252,0.0183126528,42.834668,1997,"wet"
0.7723627,0.40944237,5.239012,59.185004,0.003861437184,42.98648,1997,"wet"
0.7981488,0.3862192,5.038525,60.102212,0,42.6056,1997,"wet"
0.9397926,0.36516483,1.8559159,66.078374,0,43.17044,1997,"wet"
0.8913026,0.35988705,1.3582433,67.28882,0,45.67226,1997,"wet"
0.8275611,0.57577785,1.6231756,59.57186,0,47.0354,1997,"wet"
0.82632904,0.55747414,7.4432807,59.684126,0,46.931306,1997,"wet"
0.989977,0.3342435,2.459893,72.265604,0,44.142746,1997,"wet"
0.9574787,0.26825558,2.0828142,78.11366,0,46.565564,1997,"wet"
0.9355304,0.26542643,1.3529856,79.954556,0,47.981588,1997,"wet"
0.8547691,0.40713478,3.329901,67.91864,0,49.55432,1997,"wet"
0.98747246,0.26151712,4.825519,75.83252,0,42.379556,1997,"wet"
0.7494414,0.3523157,3.4607308,68.714276,0,50.56628,1997,"wet"
0.8193614,0.48314507,3.2193036,64.184072,0,49.074188,1997,"wet"
0.8000187,0.48584698,2.9129581,62.328092,0,47.948468,1997,"wet"
0.7446453,0.3340668,4.5028377,63.788396,0,44.939534,1997,"wet"
0.6179218,0.2973501,6.4681954,65.300432,0,47.436332,1997,"wet"
0.7568934,0.3602166,4.197721,61.88468,0,43.90322,1997,"wet"
0.8107284,0.34448578,6.796328,61.948292,0,42.299906,1997,"wet"
0.62391323,0.3221206,4.796238,62.247992,0,45.95936,1997,"wet"
0.90209595,0.35026257,1.6706651,71.496788,0,52.72043,2009,"dry"
0.8957338,0.4809052,2.320483,67.402994,0,53.549294,2009,"dry"
0.61471413,0.26072575,4.748921,69.990836,0,47.668748,2009,"dry"
0.58004868,0.21153732,2.2628424,77.2205,0,47.346584,2009,"dry"
0.6767726,0.17207407,2.0979683,81.409694,0,42.671894,2009,"dry"
0.61499374,0.25873446,1.9720999,71.397032,0,50.288234,2009,"dry"
0.77373535,0.29433739,2.3467057,69.521828,0,49.12592,2009,"dry"
0.8116108,0.3509826,1.754104,67.650746,0,50.45423,2009,"dry"
0.85989426,0.32659187,2.8858473,67.053794,0,48.211808,2009,"dry"
0.97900055,0.4701254,3.232299,66.331832,0,47.772032,2009,"dry"
0.963265,0.49809994,3.0329263,66.97058,0,51.476072,2009,"dry"
0.8783388,0.3397151,3.454123,71.91239,0,52.666268,2009,"dry"
0.9028599,0.27698463,3.3002608,76.196516,0,50.8721,2009,"dry"
0.6927033,0.28182394,5.055785,73.10624,0,53.24531,2009,"dry"
0.639014,0.3473083,1.7403071,68.20331,0.00680717088,55.1772500000001,2009,"dry"
0.8075192,0.44168095,2.6251333,69.88388,0.002981585376,55.775732,2009,"dry"
0.9620907,0.51160088,2.7639856,67.888112,0,49.209476,2009,"dry"
0.9797551,0.5029596,4.1650944,68.12852,0,51.966608,2009,"dry"
0.61882874,0.25861996,2.1233993,77.981684,0,57.12035,2009,"dry"
0.51399708,0.15619042,2.9460027,90.433634,0,54.085712,2009,"dry"
0.6254129,0.16269743,1.4469111,88.0045160000001,0,48.800354,2009,"dry"
0.56476,0.20115572,2.6241863,83.357564,0,53.10869,2009,"dry"
0.9547011,0.4375724,3.4926853,69.874268,0,51.77138,2009,"dry"
0.92147224,0.47787636,4.2022295,71.070674,0,54.9674060000001,2009,"dry"
0.88462425,0.56913876,2.0231009,67.0739,6.285721824e-05,54.84371,2009,"dry"
0.9706139,0.38439182,7.0603094,67.707374,0,47.360966,2009,"dry"
0.6522096,0.25936874,4.156564,71.40452,0,49.757648,2009,"dry"
0.8603612,0.3293765,4.79566,67.656452,0,47.578496,2009,"dry"
0.51228104,0.23376013,2.2222574,67.736606,0,46.688,2009,"dry"
0.8469651,0.43629147,3.0854688,60.81197,0.0001374670224,45.498074,2009,"dry"
0.961431,0.6149744,3.0987542,57.473168,0.016237207296,43.423088,2009,"dry"
0.99295006,0.32552044,3.7066603,75.209072,0,44.69855,2009,"dry"
0.93641846,0.454007,3.8985057,65.491988,0,46.581224,2009,"dry"
0.7872974,0.34825657,6.952305,65.9780600000001,0,46.7350879999999,2009,"dry"
0.54820847,0.2753932,4.1137366,69.27818,0,50.90171,2009,"dry"
0.7475723,0.35761383,7.6081133,62.779406,0,45.18518,2009,"dry"
0.80128845,0.3798494,5.222537,66.800786,0,48.634232,2009,"dry"
0.8144658,0.34256042,4.626079,71.323466,0,50.904284,2009,"dry"
0.9668197,0.2933753,1.8734828,75.874892,0,47.52104,2009,"dry"
0.8405579,0.3973864,4.805569,70.638476,0,52.237526,2009,"dry"
0.76647736,0.32507477,8.261156,68.731574,0,49.406306,2009,"dry"
0.6857749,0.28720453,6.217299,69.58517,0,49.841906,2009,"dry"
0.735098,0.31988728,2.8668532,70.57526,0,51.708434,2009,"dry"
0.93643326,0.49020515,2.8176248,64.89662,0,49.168724,2009,"dry"
0.95298546,0.47402897,2.893057,65.769944,0,48.93521,2009,"dry"
0.86140564,0.45808693,7.107962,64.236632,0,49.182944,2009,"dry"
0.7546935,0.45779827,3.0376945,62.620592,0,50.46026,2009,"dry"
0.96194214,0.38790627,2.811562,68.61299,0,47.3846,2009,"dry"
0.9447288,0.499497,2.9725628,67.402292,0,51.265796,2009,"dry"
1,0.6714996,2.5891716,61.648466,0.0013495130496,49.840376,2009,"dry"
0.8608366,0.56548836,2.0980866,64.614452,0,52.8449,2009,"dry"
0.78316895,0.42361885,2.588222,64.12352,0,49.754408,2009,"dry"
0.62581726,0.36261948,3.7823486,62.023712,0,50.335736,2009,"dry"
0.83935135,0.37129612,3.16854,63.360248,0,45.335156,2009,"dry"
0.9197282,0.42026184,3.507979,63.65822,0,45.944186,2009,"dry"
0.8700312,0.3568438,3.2035851,66.405506,0,46.52519,2009,"dry"
0.78070946,0.32212704,1.5838046,67.269128,0,47.504408,2009,"dry"
0.7794277,0.3200307,2.3820097,66.893072,0,47.32646,2009,"dry"
0.6599962,0.3373486,4.2522073,64.572314,0,50.07776,2009,"dry"
0.8923099,0.3333552,3.3071668,68.77157,0,46.8689,2009,"dry"
0.89782776,0.4003215,4.337147,69.040292,0,50.71316,2009,"dry"
1,0.4604917,3.7051885,70.209896,0,49.563014,2009,"dry"
0.9161303,0.52905914,4.3871975,67.8799399999999,0,48.65351,2009,"dry"
1,0.46387623,3.2921176,70.392596,0,50.841284,2009,"dry"
0.97164856,0.43153397,5.7624683,69.00053,0,50.46188,2009,"dry"
0.9616871,0.38695942,2.2272425,71.11202,0,50.6723,2009,"dry"
0.9849177,0.4584262,2.09956,69.413,0,50.07191,2009,"dry"
0.9755621,0.39779438,1.8199996,71.1848299999999,0,49.547246,2009,"dry"
0.9904519,0.6245793,2.3367503,66.290036,0.0016755942528,51.301436,2009,"dry"
0.99699036,0.43848537,1.9254389,70.37258,0,49.50986,2009,"dry"
0.84915436,0.35657875,2.8140466,69.168614,0,50.002808,2009,"dry"
0.8065946,0.3731142,2.821288,67.004366,0,49.959896,2009,"dry"
0.94004364,0.4020628,2.684719,66.51806,0,47.91254,2009,"dry"
0.7570672,0.348286,3.0554605,69.043208,0,51.493586,2009,"dry"
0.8658883,0.35144577,2.3212712,67.643276,0,48.23276,2009,"dry"
0.93453125,0.32937294,3.804133,71.549852,0,47.986268,2009,"dry"
0.95955765,0.3041694,3.1351638,74.80418,0,49.417016,2009,"dry"
0.798044,0.27881233,3.3380992,78.15911,0,53.824172,2009,"dry"
0.8481752,0.32058487,3.8021336,75.9308,0,54.301046,2009,"dry"
0.8241558,0.32944565,3.4155037,72.499172,0,52.28483,2009,"dry"
0.7181876,0.34236233,5.038474,68.972,0,52.075706,2009,"dry"
0.77584435,0.28473043,5.149353,73.823954,0,50.767124,2009,"dry"
0.59277252,0.29473446,2.2815442,69.740006,0,52.352114,2009,"dry"
0.62046688,0.28181875,2.1602616,74.1875,0,54.514166,2009,"dry"
0.7511457,0.3412959,1.8038551,72.195566,0,54.320432,2009,"dry"
0.93975266,0.4173158,2.3801544,68.65259,0,50.9585000000001,2009,"dry"
0.7120505,0.31330107,1.6289645,72.63968,0,53.27096,2009,"dry"
0.8778436,0.3698893,2.3351698,72.523076,0,53.443004,2009,"dry"
0.9747885,0.3294332,2.1553636,75.595172,0,51.17954,2009,"dry"
0.9431362,0.3127017,1.4817746,80.12372,0,54.877496,2009,"dry"
0.8008956,0.2909255,1.8164303,82.386536,0,58.145486,2009,"dry"
0.91326836,0.27509644,1.9303914,84.254216,0,55.8923,2009,"dry"
0.88311615,0.27618746,1.8504344,84.1433,0,56.216228,2009,"dry"
0.684732,0.27258226,3.7342434,80.45267,0,57.27065,2009,"dry"
0.83182396,0.30993969,5.1880937,76.351046,0,53.86964,2009,"dry"
0.73229485,0.33893963,3.4406273,72.61988,0,55.135886,2009,"dry"
0.9089662,0.39408344,2.4644227,74.2049060000001,0,56.1999199999999,2009,"dry"
0.8680361,0.35744644,3.1766686,73.3109,0,54.31298,2009,"dry"
0.7468644,0.30903492,3.9353547,73.938434,0,54.1472,2009,"dry"
0.62117325,0.27172413,5.1578817,74.49413,0,54.44852,2009,"dry"
0.76168816,0.3406324,7.229536,71.236184,0,54.004136,2009,"dry"
0.74080246,0.31403444,6.0134645,74.39585,0,55.363352,2009,"dry"
0.8094642,0.3419186,3.4932528,70.820528,0,52.60748,2009,"dry"
0.9608987,0.37452637,2.6174119,71.66912,0,51.600866,2009,"dry"
0.8503958,0.32642673,2.1910448,72.70394,0,52.163816,2009,"dry"
0.86518166,0.27439867,2.1163282,77.78012,0,51.68858,2009,"dry"
0.88017746,0.3494201,2.9266467,72.991256,0,53.01635,2009,"dry"
0.8173079,0.33217346,3.3446782,75.255872,0,56.048252,2009,"dry"
0.97207146,0.37968884,2.8253763,71.777534,0,50.492516,2009,"dry"
0.9824658,0.3874566,3.7420316,75.29126,0,54.115592,2009,"dry"
0.9020846,0.42481236,3.2632813,71.6657,0,55.90346,2009,"dry"
0.87387054,0.38121967,1.793285,74.045606,0,56.745392,2009,"dry"
0.8367193,0.41202602,2.0963185,69.367694,0,55.410656,2009,"dry"
0.897504,0.38050266,1.9858965,70.10987,0,52.015712,2009,"dry"
0.82659,0.3214796,2.553147,75.391664,0,55.27472,2009,"dry"
0.856048,0.4186514,2.0771189,68.585954,0,54.491648,2009,"dry"
0.7932387,0.40695415,1.8693762,69.139886,0,56.040116,2009,"dry"
0.7849212,0.38937054,2.2102153,70.5542,0,56.79122,2009,"dry"
0.9372231,0.3217743,2.0407267,73.29821,0,49.59212,2009,"dry"
0.8827567,0.27983423,2.838306,79.228364,0,52.46951,2009,"dry"
0.8403339,0.3066974,2.7630057,76.641674,0,54.878864,2009,"dry"
0.8951525,0.32703896,2.7368708,75.575894,0,54.31757,2009,"dry"
0.6689017,0.29483334,3.4569814,73.5683,0,56.0435719999999,2009,"dry"
0.720297,0.2856689,2.0215306,74.6348,0,55.068044,2009,"dry"
0.8749965,0.34221096,2.618979,73.046354,0,53.711726,2009,"dry"
0.781894,0.28733078,2.4335186,73.88879,0,52.679948,2009,"dry"
0.60641125,0.25656986,4.0001364,76.401572,0,56.423426,2009,"dry"
0.6202485,0.22977083,2.3474116,80.897504,0,55.913396,2009,"dry"
0.6708198,0.26253056,2.5776508,78.203768,0,56.522192,2009,"dry"
0.7495691,0.2983596,2.433634,74.732,0,55.159556,2009,"dry"
0.6593366,0.26888165,2.9269207,76.16318,0,56.263136,2009,"dry"
0.8934559,0.43874084,3.5236528,69.256994,0,54.527468,2009,"dry"
0.9145853,0.46828125,2.0996337,69.021626,0,54.714236,2009,"dry"
0.95673485,0.4318522,2.2709765,69.840536,0,52.881332,2009,"dry"
0.9457003,0.39374115,1.6043901,70.282184,0,51.971774,2009,"dry"
0.8896735,0.4502928,3.0286052,72.70736,0,52.590956,2009,"dry"
0.9840286,0.32234737,2.5183933,79.14893,0,54.491972,2009,"dry"
0.9520108,0.31453043,2.62073,77.586836,0,53.186756,2009,"dry"
0.963348,0.44135303,2.2017593,73.657634,0,50.949266,2009,"dry"
0.93457405,0.35696323,2.1655464,76.80542,0,56.535548,2009,"dry"
0.9796164,0.3866164,2.1637666,73.721084,0,54.10103,2009,"dry"
0.808835,0.34717964,2.7917376,72.39821,0,55.317992,2009,"dry"
0.8589794,0.37318455,2.6631913,76.521992,0,59.392976,2009,"dry"
0.7545885,0.27402853,2.9337144,77.41706,0,55.09526,2009,"dry"
0.9618633,0.30507883,2.212212,75.88598,0,50.712026,2009,"dry"
0.9486673,0.44042217,2.8046305,71.71997,0,55.27157,2009,"dry"
0.7601038,0.3406954,1.8034575,72.332348,0,55.6300039999999,2009,"dry"
0.6872893,0.32372585,1.8550944,70.619468,0.00012111537312,54.47489,2009,"dry"
0.6827152,0.31653246,1.9182416,70.97324,7.84455408e-05,54.418874,2009,"dry"
0.6732565,0.3273317,3.2419684,70.620836,0,54.923954,2009,"dry"
0.8119574,0.3478405,1.752299,68.988596,0,51.872072,2009,"dry"
0.75714455,0.3301253,2.7221873,69.967148,0,52.538504,2009,"dry"
0.6284541,0.30209524,3.1130662,71.207456,0,55.001588,2009,"dry"
0.7922158,0.27103079,2.1553001,74.46182,0,51.624986,2009,"dry"
0.802257,0.29947964,2.0348654,73.593032,0,52.610684,2009,"dry"
0.8514153,0.29147903,3.586381,73.31315,0,50.38403,2009,"dry"
0.52696384,0.23480602,4.579684,73.453172,0,54.807728,2009,"dry"
0.7289359,0.31565908,2.2974706,67.552574,0,50.316026,2009,"dry"
0.6680669,0.28730333,2.9060721,68.13788,0,50.510966,2009,"dry"
0.6702499,0.28003307,4.2675133,70.214684,0,51.6064280000001,2009,"dry"
0.7476369,0.27257284,2.8193984,71.228876,0,49.878428,2009,"dry"
0.6982172,0.29754086,2.0231802,69.34604,0,51.45206,2009,"dry"
0.8238578,0.27819725,2.829587,69.634004,0,47.092964,2009,"dry"
0.7886527,0.32122784,4.204234,70.445948,0,52.1765059999999,2009,"dry"
0.8536293,0.31851067,2.2612007,70.993436,0,50.720036,2009,"dry"
0.8570325,0.3492705,2.6318297,69.74942,0,51.5845040000001,2009,"dry"
0.8121354,0.3670463,1.8129779,67.247276,0,51.785888,2009,"dry"
0.7359106,0.32562153,2.7060575,69.183824,0,52.433204,2009,"dry"
0.9214205,0.3285694,3.8277073,65.78681,0,45.282308,2009,"dry"
0.6422078,0.26870441,3.2123613,69.582632,0,51.20564,2009,"dry"
0.60932163,0.26740442,1.9767293,69.765116,0,52.016324,2009,"dry"
0.7936782,0.29739243,2.4256837,70.077236,0,49.61921,2009,"dry"
0.7573093,0.3014413,3.228736,69.793628,0,50.730314,2009,"dry"
0.80851555,0.374879,3.1556182,63.56174,0,49.05995,2009,"dry"
0.751694,0.31773703,3.2688856,65.556194,0,48.42878,2009,"dry"
0.9285857,0.31705902,2.1780744,68.892368,5.3239846752e-05,46.853294,2009,"dry"
1,0.41053883,3.293457,68.5202,0,48.91352,2009,"dry"
